ID_Embedding,Participante,Componente_PCA1,Componente_PCA2
Embedding_16280,GuidoF_Y,-0.3179679245449321,-0.13595756076896726
Embedding_16281,GuidoF_Y,-0.20614657020601335,0.2809251940341474
Embedding_16282,GuidoF_Y,-0.2553246814097352,0.17369386496916578
Embedding_16283,GuidoF_Y,-0.2553246814097352,0.17369386496916578
Embedding_16284,GuidoF_Y,-0.2717455099438534,0.01720468021172672
Embedding_16285,GuidoF_Y,-0.26877104267921603,0.05548931725813258
Embedding_16286,GuidoF_Y,-0.2347061441641632,-0.0038653485106723284
Embedding_16287,GuidoF_Y,-0.36109439049281467,-0.08779519770764316
Embedding_16288,GuidoF_Y,-0.3483550823309887,-0.09825602531722316
Embedding_16289,GuidoF_Y,-0.3483550823309887,-0.09825602531722316
Embedding_16290,GuidoF_Y,-0.3472792791936085,-0.13614611881915328
Embedding_16291,GuidoF_Y,-0.28740755824865594,-0.10808248772613749
Embedding_16292,GuidoF_Y,-0.35378926387188564,-0.12388887584337727
Embedding_16293,GuidoF_Y,-0.3599951277906265,-0.1255145750230866
Embedding_16294,GuidoF_Y,-0.3599951277906265,-0.1255145750230866
Embedding_16295,GuidoF_Y,-0.3721668243134188,-0.12436153114197546
Embedding_16296,GuidoF_Y,-0.3534692647653408,-0.14159947934376388
Embedding_16297,GuidoF_Y,-0.3534692647653408,-0.14159947934376388
Embedding_16298,GuidoF_Y,-0.3534692647653408,-0.14159947934376388
Embedding_16299,GuidoF_Y,-0.31077655865153614,-0.17513898761287477
Embedding_16300,GuidoF_Y,-0.31077655865153614,-0.17513898761287477
Embedding_16301,GuidoF_Y,-0.3295890859007053,-0.11722433384248016
Embedding_16302,GuidoF_Y,-0.28740755824865594,-0.10808248772613749
Embedding_16303,GuidoF_Y,-0.04009106120343746,0.4188516910546538
Embedding_16304,GuidoF_Y,-0.3942534792839566,-0.09107673296458879
Embedding_16305,GuidoF_Y,-0.4269095922484888,-0.08378778246333357
Embedding_16306,GuidoF_Y,-0.4269095922484888,-0.08378778246333357
Embedding_16307,GuidoF_Y,-0.4004942948542958,-0.055367377821898656
Embedding_16308,GuidoF_Y,-0.423658006758278,-0.07646153050065857
Embedding_16309,GuidoF_Y,-0.37973863089743953,-0.14214421918447367
Embedding_16310,GuidoF_Y,-0.37973863089743953,-0.14214421918447367
Embedding_16311,GuidoF_Y,-0.3491158703376809,-0.08584239556256168
Embedding_16312,GuidoF_Y,-0.36313510996503096,-0.12174626025353497
Embedding_16313,GuidoF_Y,-0.2555416323628043,-0.14696883311977488
Embedding_16314,GuidoF_Y,-0.40769525523929373,0.05491634148630817
Embedding_16315,GuidoF_Y,-0.40769525523929373,0.05491634148630817
Embedding_16316,GuidoF_Y,-0.40769525523929373,0.05491634148630817
Embedding_16317,GuidoF_Y,-0.3017221325868553,-0.12978606888809485
Embedding_16318,GuidoF_Y,-0.3017221325868553,-0.12978606888809485
Embedding_16319,GuidoF_Y,-0.3433030019770843,-0.1658936736535352
Embedding_16320,GuidoF_Y,-0.3310363196169713,-0.16163136087555763
Embedding_16321,GuidoF_Y,-0.3407092150114652,-0.12337209171123764
Embedding_16322,GuidoF_Y,-0.3407092150114652,-0.12337209171123764
Embedding_16323,GuidoF_Y,-0.3496610952462438,-0.10517407477459662
Embedding_16324,GuidoF_Y,-0.318205670656163,-0.17695839829592064
Embedding_16325,GuidoF_Y,-0.318205670656163,-0.17695839829592064
Embedding_16326,GuidoF_Y,-0.32259754747238456,-0.17113932757700506
Embedding_16327,GuidoF_Y,-0.32259754747238456,-0.17113932757700506
Embedding_16328,GuidoF_Y,-0.36322767795096167,-0.15135897611998828
Embedding_16329,GuidoF_Y,-0.36322767795096167,-0.15135897611998828
Embedding_16330,GuidoF_Y,-0.3004764590586788,-0.15763223805883764
Embedding_16331,GuidoF_Y,-0.34056266901515675,-0.14218907685442317
Embedding_16332,GuidoF_Y,-0.34056266901515675,-0.14218907685442317
Embedding_16333,GuidoF_Y,-0.3127996683895332,-0.18046639172984524
Embedding_16334,GuidoF_Y,-0.3127996683895332,-0.18046639172984524
Embedding_16335,GuidoF_Y,-0.3127996683895332,-0.18046639172984524
Embedding_16336,Hugo_O,-0.19111433075852224,0.05557817271617191
Embedding_16337,Hugo_O,-0.23488904150289414,0.16500754988253208
Embedding_16338,Hugo_O,-0.18960136529902727,0.004070890309668618
Embedding_16339,Hugo_O,-0.15756822174133972,-0.055802585512288894
Embedding_16340,Hugo_O,-0.2221349406598292,0.010162822598536736
Embedding_16341,Hugo_O,-0.17224714381204376,-0.04795348777490016
Embedding_16342,Hugo_O,-0.2133421217332373,0.017116689499467597
Embedding_16343,Hugo_O,-0.19978971899314907,-0.009769306003187261
Embedding_16344,Hugo_O,-0.20499971229793051,0.0020139543381875735
Embedding_16345,Hugo_O,-0.17014410904786914,-0.040039446521882405
Embedding_16346,Hugo_O,-0.17730273584680578,0.03562053414829419
Embedding_16347,Hugo_O,-0.15953553248784696,0.010168828767781413
Embedding_16348,Hugo_O,-0.18876220222691126,0.008542326023501357
Embedding_16349,Hugo_O,-0.1896480324287938,-0.008655560799106954
Embedding_16350,Hugo_O,-0.1900141548566457,-0.02377882089940353
Embedding_16351,Hugo_O,-0.20877539223844122,0.01302826855542849
Embedding_16352,Hugo_O,-0.20408606633173032,-0.01182992225541446
Embedding_16353,Hugo_O,-0.192765683799416,0.01409938321361287
Embedding_16354,Hugo_O,-0.18982692325206635,0.02433427042268388
Embedding_16355,Hugo_O,-0.1919933912954957,0.026372428248919
Embedding_16356,Hugo_O,-0.18895204538116717,-0.036048697121961626
Embedding_16357,Hugo_O,-0.18258147452521717,0.0006604694263342981
Embedding_16358,Hugo_O,-0.16320701761408912,0.008699440333251984
Embedding_16359,Hugo_O,-0.20975844481632644,0.008230849113005367
Embedding_16360,Hugo_O,-0.22571102033536655,0.013260954111575463
Embedding_16361,Hugo_O,-0.24959806745515606,-0.00869582389202328
Embedding_16362,Hugo_O,-0.23164190020537678,-0.010043549297165777
Embedding_16363,Hugo_O,-0.24334862430146426,-0.004831357272626957
Embedding_16364,Hugo_O,-0.14399533495231942,0.01700427352838718
Embedding_16365,Hugo_O,-0.24107868019114936,0.004149465967150434
Embedding_16366,Hugo_O,-0.13837077721346958,0.019737764768765154
Embedding_16367,Hugo_O,-0.24135567062814978,-0.004457183645929064
Embedding_16368,Hugo_O,-0.17939602974160795,0.047939698150518656
Embedding_16369,Hugo_O,-0.26923290034383124,0.11267198576335655
Embedding_16370,Hugo_O,-0.23024257721411429,-0.015383832209348691
Embedding_16371,Hugo_O,-0.176532326078847,0.02143490601830278
Embedding_16372,Hugo_O,-0.21719009718950932,-0.01055214137489946
Embedding_16373,Hugo_O,-0.1544163588519809,0.01104642243368148
Embedding_16374,Hugo_O,-0.2314039654553805,0.008192664987618004
Embedding_16375,Hugo_O,-0.15017280404129035,0.0667565685351747
Embedding_16376,Hugo_O,-0.2362627558401249,-0.03524989430901915
Embedding_16377,Hugo_O,-0.16522554693185898,-0.002755493549025545
Embedding_16378,Hugo_O,-0.22881096922960903,0.00984960266158097
Embedding_16379,Hugo_O,-0.17474321033105078,0.038958365460429356
Embedding_16380,Hugo_O,-0.24055312135224843,-0.0028382580160212223
Embedding_16381,Hugo_O,-0.1581466870458566,0.07427170764840088
Embedding_16382,Hugo_O,-0.24594821316894966,-0.004173394928922436
Embedding_16383,Hugo_O,-0.19097113122138532,0.07891813118257951
Embedding_16384,Hugo_O,-0.23698262876536402,-0.0023063266677654792
Embedding_16385,Hugo_O,-0.1773739656995741,0.03978620789222456
Embedding_16386,Hugo_O,-0.2505179632486207,-0.0078109296520846305
Embedding_16387,Hugo_O,-0.19696660224418255,-0.02060537966515491
Embedding_16388,Hugo_O,-0.27076959011595564,-0.013886863659497872
Embedding_16389,Hugo_O,-0.18412900497985712,-0.01927333354115829
Embedding_16390,Hugo_O,-0.23874181769556574,0.09660060304390272
Embedding_16391,Hugo_O,-0.2647117840637294,-0.018796956133966147
Embedding_16392,Hugo_O,-0.1662626105988772,-0.02217899152141206
Embedding_16393,Hugo_O,-0.2608350934808141,-0.0008227926759802884
Embedding_16394,Hugo_O,-0.20121077138629379,-0.03307202437870782
Embedding_16395,Hugo_O,-0.25495595026024154,-0.023276655083621478
Embedding_16396,Hugo_O,-0.1761366856488874,-0.03864349491711344
Embedding_16397,Hugo_O,-0.25317789190690176,-0.020938285993459205
Embedding_16398,Hugo_O,-0.17163776551807242,-0.03490757436312253
Embedding_16399,Hugo_O,-0.2688152373602467,-0.022420895086632253
Embedding_16400,Hugo_O,-0.19236523860113558,0.06784153197313753
Embedding_16401,Hugo_O,-0.2459813388498513,-0.015883207782370734
Embedding_16402,Hugo_O,-0.21067860388737336,0.011534038171366556
Embedding_16403,Hugo_O,-0.25514501305692205,-0.04798048465517801
Embedding_16404,Hugo_O,-0.28243780198801444,0.04728601966082102
Embedding_16405,Hugo_O,-0.25456823153201524,-0.018481324225900653
Embedding_16406,Hugo_O,-0.2581723869781512,-0.036232769321101366
Embedding_16407,Hugo_O,-0.26604130910726503,-0.08165414520961689
Embedding_16408,Hugo_O,-0.24933849255903623,0.13433608960799134
Embedding_16409,Hugo_O,-0.2775247684242923,-0.0968507459975046
Embedding_16410,Hugo_O,-0.2826524102660536,-0.03233645109682526
Embedding_16411,Hugo_O,-0.2933884750703446,-0.0379451619438092
Embedding_16412,Hugo_O,-0.2985337313066294,-0.029228886793330133
Embedding_16413,Hugo_O,-0.22549206779669756,-0.02150470447505587
Embedding_16414,Hugo_O,-0.28131577497572946,-0.03293936243463513
Embedding_16415,Hugo_O,-0.17660554581812177,-0.00603216723212896
Embedding_16416,Hugo_O,-0.2542215886525372,-0.00630232872818981
Embedding_16417,Hugo_O,-0.21171244956441648,0.02923053718437929
Embedding_16418,Hugo_O,-0.30907062202398294,-0.0282622214712408
Embedding_16419,Hugo_O,-0.2507451124154908,-0.03154955309595042
Embedding_16420,Hugo_O,-0.24388796184481953,0.04347419684625092
Embedding_16421,Hugo_O,-0.25530450871877264,0.12148891541513052
Embedding_16422,Hugo_O,-0.2657714153306704,-0.1049833007234311
Embedding_16423,Hugo_O,-0.2332317864080659,0.023482156817156347
Embedding_16424,Hugo_O,-0.23031263417486386,-0.10987871134872912
Embedding_16425,Hugo_O,-0.2327178508246424,0.04647151490371812
Embedding_16426,Hugo_O,-0.20472584994549764,-0.04676118773729521
Embedding_16427,Hugo_O,-0.2526457152229498,0.012180182789941374
Embedding_16428,Hugo_O,-0.2245857191152159,-0.04977280522415539
Embedding_16429,Hugo_O,-0.2591512991780708,0.049662880490733086
Embedding_16430,Hugo_O,-0.25274531200315226,-0.08707443674219029
Embedding_16431,Hugo_O,-0.23471412830990768,0.00016810091975638652
Embedding_16432,Hugo_O,-0.2714704953221155,-0.03018435616984777
Embedding_16433,Hugo_O,-0.24272405680946296,0.012949853307950787
Embedding_16434,Hugo_O,-0.25874652678985105,-0.0037250466186433684
Embedding_16435,Hugo_O,-0.24499138035065093,-0.04973723858607326
Embedding_16436,Hugo_O,-0.28025195648175594,0.02901769850665953
Embedding_16437,Hugo_O,-0.2855107948200942,-0.011519920667859562
Embedding_16438,Hugo_O,-0.3229950636462945,-0.007058863007469607
Embedding_16439,Hugo_O,0.15016759165615273,0.8527638219123891
Embedding_16440,Hugo_O,-0.22338874290593053,0.011345647305060935
Embedding_16441,Hugo_O,-0.24908913797402682,0.10956385771138055
Embedding_16442,Hugo_O,-0.29658766592489794,-0.038682203138946714
Embedding_16443,Hugo_O,-0.2649172738384394,0.03302380576697561
Embedding_16444,Hugo_O,-0.27192015874746045,0.00864536803328736
Embedding_16445,Hugo_O,-0.22357399509744885,-0.007246178782172319
Embedding_16446,Hugo_O,-0.25803581162808065,-0.018408324507597773
Embedding_16447,Hugo_O,-0.2822793757997442,-0.011768706924512706
Embedding_16448,Hugo_O,-0.247345565218138,-0.06444207889496245
Embedding_16449,Hugo_O,-0.30721399283586015,-0.013711451793183338
Embedding_16450,Hugo_O,-0.2294273494173435,-0.028237060520623303
Embedding_16451,Hugo_O,-0.29538085032885136,-0.043916132784406425
Embedding_16452,Hugo_O,0.16163242018403906,0.8659632313592445
Embedding_16453,Hugo_O,-0.28575939423991614,0.06725714398226632
Embedding_16454,Hugo_O,0.153869384276131,0.8715119430754061
Embedding_16455,Hugo_O,-0.29608062007309766,0.002253696125314786
Embedding_16456,Hugo_O,-0.31122049351076053,0.017492681770047147
Embedding_16457,Hugo_O,0.17106633287693052,0.8643882587115801
Embedding_16458,Hugo_O,-0.23472434671436637,-0.01661108379726961
Embedding_16459,Hugo_O,-0.26593615141755855,0.09642262654932354
Embedding_16460,Hugo_O,-0.3099540773519429,-0.021505592928915185
Embedding_16461,Hugo_O,0.22624819879035551,0.853255803628815
Embedding_16462,Hugo_O,-0.18802226247946346,-0.04245505633715696
Embedding_16463,Hugo_O,-0.32542685731665016,-0.020270672464232864
Embedding_16464,Hugo_O,-0.20503564969450844,-0.07627871514101914
Embedding_16465,Hugo_O,-0.31864179737293963,-0.0031874100270618544
Embedding_16466,Hugo_O,0.2182731888672345,0.8282821075185646
Embedding_16467,Hugo_O,-0.1593124568155922,0.009228845099357175
Embedding_16468,Hugo_O,-0.3172438661442434,-0.012176410469640353
Embedding_16469,Hugo_O,-0.243670838805852,0.05229025231341877
Embedding_16470,Hugo_O,-0.2985696990080394,-0.033951737227778334
Embedding_16471,Hugo_O,0.206649466780839,0.8451006475480113
Embedding_16472,Hugo_O,-0.2214762858123041,0.027163231570695473
Embedding_16473,Hugo_O,-0.31109844815071075,0.02864344544992692
Embedding_16474,Hugo_O,-0.2231597783286648,0.03151632233054441
Embedding_16475,Hugo_O,0.15873357280821182,0.8422548859018713
Embedding_16476,Hugo_O,-0.28409941106320036,0.035875854926101514
Embedding_16477,Hugo_O,-0.22852312144183196,0.009548891113674629
Embedding_16478,Hugo_O,0.1535399658948426,0.8143386776087449
Embedding_16479,Hugo_O,-0.2057465382277494,-0.001995360822816983
Embedding_16480,Hugo_O,-0.3087847142348708,0.02780704242608273
Embedding_16481,Hugo_O,0.20666619071289605,0.799564301660562
Embedding_16482,Hugo_O,0.1835297551705921,0.8374747946533503
Embedding_16483,Hugo_O,-0.2833926302842138,-0.03311524165022339
Embedding_16484,Hugo_O,-0.20525590200378624,-0.018711426509528506
Embedding_16485,Hugo_O,-0.2457155275891857,0.06872745674450309
Embedding_16486,Hugo_O,0.1870600398306943,0.8491767337833734
Embedding_16487,Hugo_O,-0.29540323470694685,-0.05893505013589656
Embedding_16488,Hugo_O,0.14461882996201708,0.8439808701816686
Embedding_16489,Hugo_O,-0.28037511643740665,-0.056819045412827396
Embedding_16490,Hugo_O,-0.28484437877748103,-0.017758743449419967
Embedding_16491,Hugo_O,0.1828432870609935,0.8600343890322478
Embedding_16492,Hugo_O,-0.29014878505862146,-0.046874376023584796
Embedding_16493,Hugo_O,0.18544869552896698,0.8680079513906728
Embedding_16494,Hugo_O,-0.19707116871016034,0.004925291670173748
Embedding_16495,Hugo_O,-0.28192070255358337,0.008044179931485484
Embedding_16496,Hugo_O,-0.2060362780939674,-0.014329824477410325
Embedding_16497,Hugo_O,0.18109978966914914,0.8671615802115121
Embedding_16498,Hugo_O,-0.2775720365233777,-0.0171145538711992
Embedding_16499,Hugo_O,-0.23774377168558247,-0.010815983592146361
Embedding_16500,Hugo_O,0.1925114360744712,0.8524790893435789
Embedding_16501,Hugo_O,-0.2188861700875563,-0.016582366253189706
Embedding_16502,Hugo_O,-0.27521869597306226,-0.018292579569971323
Embedding_16503,Hugo_O,0.21502186214368696,0.7823134087684125
Embedding_16504,Hugo_O,-0.22244363373558973,-0.0039680805645908035
Embedding_16505,Hugo_O,0.2229032730681635,0.7908953414392487
Embedding_16506,Hugo_O,-0.2860864381036732,-0.04888397037030556
Embedding_16507,Hugo_O,-0.23554988456144788,0.01912159220299317
Embedding_16508,Hugo_O,-0.19413200510590545,0.01938534405442166
Embedding_16509,Hugo_O,-0.21748347206736268,-0.029526860938337063
Embedding_16510,Hugo_O,-0.24039968161365616,0.08992992989101847
Embedding_16511,Hugo_O,0.2717608770004103,0.7631957306057358
Embedding_16512,Hugo_O,-0.2813904485180543,-0.022993514042850716
Embedding_16513,Hugo_O,-0.19197918835065025,0.0014590539351409526
Embedding_16514,Hugo_O,0.26516580798002054,0.8130650968878809
Embedding_16515,Hugo_O,-0.25953035428474436,-0.03981126381700156
Embedding_16516,Hugo_O,-0.2611670291547276,-0.03226186033021261
Embedding_16517,Hugo_O,-0.19721529071016147,0.0921583131411832
Embedding_16518,Hugo_O,-0.2700030740727243,-0.0383212781598104
Embedding_16519,Hugo_O,0.30591321592351184,0.8191164440730677
Embedding_16520,Hugo_O,-0.2724778780433322,-0.05016537817887312
Embedding_16521,Hugo_O,-0.27722794370848103,-0.028726281250680274
Embedding_16522,Hugo_O,-0.2703950591619184,-0.03295738403506232
Embedding_16523,Hugo_O,0.2750074053355351,0.839311802982208
Embedding_16524,Hugo_O,-0.2942043948326397,-0.05141618820616217
Embedding_16525,Hugo_O,-0.26259630115726584,-0.054463436133454224
Embedding_16526,Hugo_O,-0.2003350165642202,0.01983609372724085
Embedding_16527,Hugo_O,0.2842257010922613,0.8361963022476041
Embedding_16528,Hugo_O,-0.22552282872352852,-0.010734513218603192
Embedding_16529,Hugo_O,-0.218369925669181,-0.04128065355655541
Embedding_16530,Hugo_O,-0.22183786325001598,0.049974995408712614
Embedding_16531,Hugo_O,0.2378648437736237,0.8333462412273829
Embedding_16532,Hugo_O,-0.2936425461059275,-0.06696403330039302
Embedding_16533,Hugo_O,-0.21589725033567975,-0.019297061497461354
Embedding_16534,Hugo_O,-0.26196861204604216,-0.07224992683350412
Embedding_16535,Hugo_O,-0.20226850979527217,-0.02153940523055431
Embedding_16536,Hugo_O,-0.2824734914339388,-0.016214917839903975
Embedding_16537,Hugo_O,-0.16187455620703306,-0.021537775608657106
Embedding_16538,Hugo_O,0.23715289158617592,0.8410474234358567
Embedding_16539,Hugo_O,-0.3118502940006323,-0.043240262701119137
Embedding_16540,Hugo_O,-0.18912718819356933,-0.02927242593020085
Embedding_16541,Hugo_O,-0.17212647817660048,-0.02552591692171763
Embedding_16542,Hugo_O,0.29817921609221343,0.8088711958492799
Embedding_16543,Hugo_O,-0.24021204381690886,-0.07363469308552667
Embedding_16544,Hugo_O,-0.17865093142853222,-0.02445523206645117
Embedding_16545,Hugo_O,0.3141541482695797,0.819925234245582
Embedding_16546,Hugo_O,-0.27262814945764585,-0.02534964868036582
Embedding_16547,Hugo_O,-0.1760230918870886,-0.023547156478464726
Embedding_16548,Hugo_O,0.29473327423865836,0.8403506602534752
Embedding_16549,Hugo_O,-0.26839009201529374,-0.05613661837921596
Embedding_16550,Hugo_O,-0.19424115183867807,-0.01597946020540797
Embedding_16551,Hugo_O,0.2980275014813328,0.8338067618616378
Embedding_16552,Hugo_O,-0.29830099671285754,-0.04665927761017419
Embedding_16553,Hugo_O,-0.18672329139803556,-0.03064104758982711
Embedding_16554,Hugo_O,-0.303291378740898,-0.042453203582948795
Embedding_16555,Hugo_O,-0.17729643403593276,-0.027776944597027398
Embedding_16556,Hugo_O,-0.20445341158867064,-0.05729451358377491
Embedding_16557,Hugo_O,-0.18262884838815607,0.03367041220693057
Embedding_16558,Hugo_O,0.3074137479075741,0.8117433527550836
Embedding_16559,Hugo_O,-0.2879758331535658,-0.09876160202398487
Embedding_16560,Hugo_O,-0.20338520201249932,-0.009055316524620882
Embedding_16561,Hugo_O,-0.3290674836692167,-0.06635084909841854
Embedding_16562,Hugo_O,0.3117310550484447,0.8244913493541518
Embedding_16563,Hugo_O,-0.23302771176557857,-0.09095737673272708
Embedding_16564,Hugo_O,0.30435826320835146,0.8439862119617401
Embedding_16565,Hugo_O,-0.35090109505762584,0.009237113598919156
Embedding_16566,Hugo_O,-0.2126821066516823,-0.026236659910083726
Embedding_16567,Hugo_O,0.35048927248092726,0.7871143362235127
Embedding_16568,Hugo_O,-0.30660735387191185,-0.029776612653546808
Embedding_16569,Hugo_O,-0.1856840289706404,0.006267382529208054
Embedding_16570,Hugo_O,0.3304393956874888,0.7939217689535922
Embedding_16571,Hugo_O,-0.2854876286659962,0.04138695916354121
Embedding_16572,Hugo_O,-0.18943700477312497,0.005444357789597398
Embedding_16573,Hugo_O,-0.280691231474159,0.025542376748780127
Embedding_16574,Hugo_O,0.3925353356666179,0.7504953221732359
Embedding_16575,Hugo_O,-0.22680937008091712,-0.02986420699282899
Embedding_16576,Hugo_O,-0.19588392450773695,0.05311685703575966
Embedding_16577,Hugo_O,-0.19342245386245005,-0.009143887324607358
Embedding_16578,Hugo_O,-0.15777549400597002,0.013949590033767167
Embedding_16579,Hugo_O,0.37737948246314656,0.7645896106539318
Embedding_16580,Hugo_O,0.3591872518823847,0.754099099924753
Embedding_16581,Hugo_O,0.29523104518585586,0.7982104700692673
Embedding_16582,Hugo_O,-0.31713704480533905,0.05479748731846884
Embedding_16583,Hugo_O,-0.2414094638241715,-0.023352026012456006
Embedding_16584,Hugo_O,-0.20185852575210006,0.02072685450996259
Embedding_16585,Hugo_O,-0.3723039925317115,0.039854056148393435
Embedding_16586,Hugo_O,0.3089516564754516,0.7883485874757962
Embedding_16587,Hugo_O,-0.33806332976071524,-0.006376502275432183
Embedding_16588,Hugo_O,0.3060482420102675,0.7728135239582052
Embedding_16589,Hugo_O,-0.3526990242333941,0.013935265499546878
Embedding_16590,Hugo_O,0.2730470704291922,0.8093526797537751
Embedding_16591,Hugo_O,-0.34605527541409054,0.004749577315751097
Embedding_16592,Hugo_O,0.3164024115300197,0.8076082388104923
Embedding_16593,Hugo_O,0.27558080932229256,0.7975323651536843
Embedding_16594,Hugo_O,-0.3012684477690232,0.03434743385348937
Embedding_16595,Hugo_O,0.28747696538521755,0.8202436727303338
Embedding_16596,Hugo_O,-0.3215479445995125,-0.018163165842722984
Embedding_16597,Hugo_O,0.255514542819024,0.8076508039093749
Embedding_16598,Hugo_O,-0.2561250586735581,-0.030605159535287252
Embedding_16599,Hugo_O,-0.21529561433409444,-0.019370723063129258
Embedding_16600,Hugo_O,-0.17326515296808476,0.0275104475608777
Embedding_16601,Hugo_O,-0.33074402181240775,-0.03647668008160021
Embedding_16602,Hugo_O,0.287839668068764,0.8168578498992589
Embedding_16603,Hugo_O,-0.2572035421831848,-0.01780231410826294
Embedding_16604,Hugo_O,-0.2969917969966672,0.009831264463688316
Embedding_16605,Hugo_O,0.2991353692560553,0.8237096882404857
Embedding_16606,Hugo_O,-0.25054425137961156,-0.03519439423901993
Embedding_16607,Hugo_O,-0.3174513275036941,-0.026793968993353734
Embedding_16608,Hugo_O,0.27238957262818975,0.8098420200625354
Embedding_16609,Hugo_O,-0.24542069207856865,-0.03342224129333976
Embedding_16610,Hugo_O,-0.30010895848077734,-0.00666980960832636
Embedding_16611,Hugo_O,0.3053301199064544,0.8232974627741061
Embedding_16612,Hugo_O,-0.2659620109826363,-0.015201991281642568
Embedding_16613,Hugo_O,-0.2553000653646005,-0.027148765853340695
Embedding_16614,Hugo_O,0.3333190967322371,0.802887939331189
Embedding_16615,Hugo_O,0.32060325832334013,0.7710984928216126
Embedding_16616,Hugo_O,-0.2720351910075147,-0.05626903791035859
Embedding_16617,Hugo_O,-0.257630170444557,-0.0800405590608878
Embedding_16618,Hugo_O,0.3308421122422583,0.806277684806861
Embedding_16619,Hugo_O,-0.26827120989644815,0.0423584721882827
Embedding_16620,Hugo_O,-0.26874865810345455,-0.058545479691311963
Embedding_16621,Hugo_O,-0.22516421692686117,-0.05912308982837583
Embedding_16622,Hugo_O,0.3531495191033641,0.8194539227503175
Embedding_16623,Hugo_O,-0.24741739382049394,-0.07227346253724864
Embedding_16624,Hugo_O,-0.22825326363164783,-0.013833177710917854
Embedding_16625,Hugo_O,-0.26975878991563396,-0.022607510942463716
Embedding_16626,Hugo_O,0.3990973338844539,0.7865429796624187
Embedding_16627,Hugo_O,-0.20314970154194772,-0.01568458199459516
Embedding_16628,Hugo_O,-0.12767594437651947,0.018392311096548764
Embedding_16629,Hugo_O,-0.25327853775190895,-0.048183474073988763
Embedding_16630,Hugo_O,-0.27972303077668953,-0.028579093667254474
Embedding_16631,Hugo_O,-0.2955681751645054,0.001808853174927183
Embedding_16632,Hugo_O,0.3791831010696506,0.8018702984245721
Embedding_16633,Hugo_O,-0.26369898730362784,-0.01932310423966921
Embedding_16634,Hugo_O,-0.2657771339525217,0.00502684251385721
Embedding_16635,Hugo_O,-0.2628910741820198,-0.08085609783164283
Embedding_16636,Hugo_O,-0.2776581287453589,-0.011174277427023926
Embedding_16637,Hugo_O,0.39512769076118387,0.7732953625000124
Embedding_16638,Hugo_O,-0.3026501044932988,-0.07471847846330704
Embedding_16639,Hugo_O,0.3742317974641895,0.7936189026363951
Embedding_16640,Hugo_O,-0.25193324022656394,-0.0009396214035130024
Embedding_16641,Hugo_O,-0.31075522343309625,-0.020208226405214413
Embedding_16642,Hugo_O,0.3624168636326392,0.8055472753670778
Embedding_16643,Hugo_O,-0.2896034769642105,-0.060617543968090326
Embedding_16644,Hugo_O,0.3625196923893051,0.772392781441773
Embedding_16645,Hugo_O,-0.3112407143597813,0.00011656462574771709
Embedding_16646,Hugo_O,-0.3079279301855121,-0.03925374221024758
Embedding_16647,Hugo_O,-0.1920359421743819,0.019958528965508093
Embedding_16648,Hugo_O,-0.17419834426621794,0.03214991285295091
Embedding_16649,Hugo_O,-0.303245017669526,-0.014613160509153622
Embedding_16650,Hugo_O,-0.30063635773951286,-0.055820249559061674
Embedding_16651,Hugo_O,-0.29684510717728474,0.01975133095364323
Embedding_16652,Hugo_O,-0.2934428567758883,-0.03798232348421349
Embedding_16653,Hugo_O,0.34202176164034587,0.8027620917413162
Embedding_16654,Hugo_O,-0.2838202206123294,-0.028498782280572954
Embedding_16655,Hugo_O,-0.2835300226374596,-0.05320244580263411
Embedding_16656,Hugo_O,0.27990257967125937,0.8260381831783024
Embedding_16657,Hugo_O,-0.28695620910930575,0.02636136861772931
Embedding_16658,Hugo_O,-0.24507943549689193,-0.041204011200565105
Embedding_16659,Hugo_O,-0.2810944793622841,0.0063822456434767805
Embedding_16660,Hugo_O,0.3042051278924104,0.48088926635240503
Embedding_16661,Hugo_O,-0.2606465979834664,-0.028179586454012417
Embedding_16662,Hugo_O,-0.2686944147592904,-0.011008717653745614
Embedding_16663,Hugo_O,0.23644481606143775,0.8363528692952906
Embedding_16664,Hugo_O,0.2651509090718088,0.6685724844770535
Embedding_16665,Hugo_O,-0.22661491099239028,-0.05373783292371137
Embedding_16666,Hugo_O,0.2773309172361623,0.8331339852738231
Embedding_16667,Hugo_O,-0.2528180398599407,-0.027817702677328915
Embedding_16668,Hugo_O,-0.2240801807607239,-0.04671859778190657
Embedding_16669,Hugo_O,-0.2574157696442859,-0.03794651941830629
Embedding_16670,Hugo_O,0.28840311474988223,0.8321278634227306
Embedding_16671,Hugo_O,-0.22426614890116586,-0.026738723302724754
Embedding_16672,Hugo_O,0.20958683941955586,0.8264257368657787
Embedding_16673,Hugo_O,-0.28737090603738835,-0.04012130047465917
Embedding_16674,Hugo_O,-0.2430990933433299,0.016906115918627784
Embedding_16675,Hugo_O,-0.1984937654949242,0.004396021734176969
Embedding_16676,Hugo_O,-0.12989044432585173,0.005232181907132982
Embedding_16677,Hugo_O,-0.288253228536373,-0.03775800219930209
Embedding_16678,Hugo_O,-0.2460364948015234,0.03699749565590149
Embedding_16679,Hugo_O,0.21758827286977,0.840186938139173
Embedding_16680,Hugo_O,-0.262046706116137,-0.040737553090384404
Embedding_16681,Hugo_O,-0.23790566081926412,-0.014856924413581107
Embedding_16682,Hugo_O,-0.27429080416266427,-0.025111627885838317
